0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
740,"1,867","1,961","1,903","1,928",105,394,17,25,2,0,"110,983","102,104","90,873","77,242","7,154",,,,,,,,30%,5%,,Project Lead,7,5,8,11,Mittlere Reife,5,,,,,,,,103%,125%,122%,129%,2,3,1,2,Personal Reason,0,1,0,0,0,0,"Sie leisten solide Arbeit und tragen wesentlich zum Erfolg des Teams bei. Ihre Stärken in der Konfiguration von SAP-Modulen und Ihrer Fähigkeit, sich schnell in technische Herausforderungen einzuarbeiten, sind besonders hervorzuheben. Ein leichtes Ausbaupotenzial sehe ich in der Vertiefung Ihrer Kenntnisse im Bereich ABAP-Entwicklung sowie in Ihrer Kommunikationsfähigkeit bei komplexen Projekten. Insgesamt bin ich mit Ihrer Leistung sehr zufrieden. Weiter so! Zusatzkommentar: Exzellent!","Er/Sie übertrifft regelmäßig die Erwartungen und liefert konstant herausragende Ergebnisse. Seine/Ihre Arbeitsmoral, Expertise und Teamfähigkeit sind beeindruckend. Er/Sie ist ein Vorbild für das gesamte Team und sollte diesen Einsatz unbedingt beibehalten. Kommentar: Sollte dringend an sich arbeiten. Weiteres: Hat Defizite in der Kommunikation.",Offenbach,,41,1,"114,312","112,092","126,520","142,058","173,310",14,,
741,"1,759",764,"1,299","1,724",92,381,25,27,0,0,"78,441","67,460","61,388","52,180","4,307",,,,,,,,20%,0%,,Project Lead,7,2,3,9,Hauptschulabschluss,3,,,,,,,,88%,90%,52%,100%,3,2,2,3,Pension,0,0,0,1,0,0,"Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle Ihnen die Motivation und das Verständnis für die Aufgaben. Ich rate Ihnen dringend, an Ihrer Einstellung und Ihren Fähigkeiten zu arbeiten, um Ihren Beitrag zum Team zu verbessern. Andernfalls könnten Konsequenzen folgen. Zusatzkommentar: Exzellent!","Seine/Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine außergewöhnlichen Highlights. In Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen gibt es noch Potenzial zur Weiterentwicklung. Kommentar: Wird von allen geschätzt. Weiteres: Kann Verantwortung übernehmen.",Offenbach,,48,1,"74,519","70,597","87,854","92,561","121,255",13,,
742,"1,725","1,579","1,720","1,721",74,344,36,35,2,0,"58,381","53,711","49,414","47,437",0,,,,,,,,10%,-1%,,Consultant,12,5,3,12,Mittlere Reife,4,,,,,,,,141%,77%,73%,105%,3,2,1,3,Personal Reason,0,1,0,0,0,0,"Sie leisten solide Arbeit und tragen wesentlich zum Erfolg des Teams bei. Ihre Stärken in der Konfiguration von SAP-Modulen und Ihrer Fähigkeit, sich schnell in technische Herausforderungen einzuarbeiten, sind besonders hervorzuheben. Ein leichtes Ausbaupotenzial sehe ich in der Vertiefung Ihrer Kenntnisse im Bereich ABAP-Entwicklung sowie in Ihrer Kommunikationsfähigkeit bei komplexen Projekten. Insgesamt bin ich mit Ihrer Leistung sehr zufrieden. Weiter so! Zusatzkommentar: Bleiben Sie dran!",Er/Sie leistet solide Arbeit und trägt wesentlich zum Erfolg des Teams bei. Besonders hervorzuheben sind seine/ihre Stärken in der Konfiguration von SAP-Modulen und sein/ihr schnelles Verständnis für technische Herausforderungen. Ein leichtes Ausbaupotenzial besteht in der Kommunikation bei komplexen Projekten. Kommentar: Wird von allen geschätzt. Weiteres: Fehlt es an Eigeninitiative.,Dortmund,,42,2,"61,300","58,381","55,462","60,133","65,545",12,,
743,"1,828","1,538","1,770","1,800",89,423,0,33,0,0,"84,142","76,569","68,912","59,264","6,064",,,,,,,,20%,-2%,,Solution Advisor,9,4,0,17,Master,5,,,,,,,,116%,117%,124%,108%,1,3,1,3,Career Progression,0,0,0,1,0,0,"Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine Highlights, die herausstechen. Ich ermutige Sie, sich in Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen stärker einzubringen. Eine verbesserte Fähigkeit, Kundenanforderungen proaktiv zu erkennen und überzeugend zu präsentieren, könnte Ihr Profil zusätzlich schärfen. Zusatzkommentar: Gute Ansätze!",Er/Sie leistet solide Arbeit und trägt wesentlich zum Erfolg des Teams bei. Besonders hervorzuheben sind seine/ihre Stärken in der Konfiguration von SAP-Modulen und sein/ihr schnelles Verständnis für technische Herausforderungen. Ein leichtes Ausbaupotenzial besteht in der Kommunikation bei komplexen Projekten. Kommentar: Gute Ansätze sichtbar. Weiteres: Fehlt es an Eigeninitiative.,Bielefeld,,45,2,"90,873","79,093","89,190","80,776","79,160",13,,
744,"1,828",851,"1,420","1,670",90,403,0,26,1,0,"62,824","56,541","54,845","51,006","1,933",,,,,,,,20%,-3%,,Developer,5,2,2,6,Doktor,5,,,,,,,,46%,148%,65%,117%,4,1,1,2,Career Progression,0,0,0,0,1,0,"Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle Ihnen die Motivation und das Verständnis für die Aufgaben. Ich rate Ihnen dringend, an Ihrer Einstellung und Ihren Fähigkeiten zu arbeiten, um Ihren Beitrag zum Team zu verbessern. Andernfalls könnten Konsequenzen folgen. Zusatzkommentar: Noch viel Luft nach oben.","Er/Sie übertrifft regelmäßig die Erwartungen und liefert konstant herausragende Ergebnisse. Seine/Ihre Arbeitsmoral, Expertise und Teamfähigkeit sind beeindruckend. Er/Sie ist ein Vorbild für das gesamte Team und sollte diesen Einsatz unbedingt beibehalten. Kommentar: Es gibt noch viel zu tun. Weiteres: Zeigt gute Präsenz in Meetings.",Göttingen,,48,2,"61,567","65,337","77,901","73,504","102,905",13,,
745,"1,727","1,769","1,737","1,737",83,310,24,34,1,0,"81,893","76,160","66,260","56,321","5,309",,,,,,,,20%,-4%,,Consultant,10,7,4,17,Bachelor,6,,,,,,,,106%,115%,32%,96%,3,1,1,2,Personal Reason,0,0,0,0,0,1,"Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle Ihnen die Motivation und das Verständnis für die Aufgaben. Ich rate Ihnen dringend, an Ihrer Einstellung und Ihren Fähigkeiten zu arbeiten, um Ihren Beitrag zum Team zu verbessern. Andernfalls könnten Konsequenzen folgen. Zusatzkommentar: Exzellent!","Seine/Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine außergewöhnlichen Highlights. In Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen gibt es noch Potenzial zur Weiterentwicklung. Kommentar: Gute Ansätze sichtbar. Weiteres: Hat Defizite in der Kommunikation.",Bielefeld,,40,1,"81,074","82,712","85,169","99,090","110,981",10,,
746,"1,767","1,675","1,695","1,724",96,397,21,33,2,0,"75,503","74,747","70,263","61,831","3,828",,,,,,,,20%,-3%,,Developer,3,4,5,4,Hauptschulabschluss,3,,,,,,,,98%,90%,58%,61%,3,3,2,1,Salary/Benfit,0,0,1,0,0,1,"Sie übertreffen unsere Erwartungen regelmäßig und liefern konstant herausragende Ergebnisse. Ihre Arbeitsmoral, Expertise und Teamfähigkeit sind beeindruckend. Es gibt nichts, was ich hier anmerken könnte. Bitte behalten Sie diesen außergewöhnlichen Einsatz bei – Sie sind ein Vorbild für das gesamte Team! Zusatzkommentar: Exzellent!","Seine/Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle ihm/ihr die Motivation und das Verständnis für die Aufgaben. Er/Sie sollte dringend an seiner/ihrer Einstellung und den Fähigkeiten arbeiten, um die Teamleistung nicht negativ zu beeinflussen. Kommentar: Sollte dringend an sich arbeiten. Weiteres: Fehlt es an Eigeninitiative.",Jena,,40,1,"60,402","77,768","88,338","86,073","120,502",12,,
747,"1,889","1,838","1,886","1,887",88,348,12,21,1,0,"89,586","79,732","73,353","63,084","2,372",,,,,,,,30%,-7%,,Consultant,8,4,0,12,Doktor,5,,,,,,,,78%,107%,62%,94%,3,1,2,3,Salary/Benfit,0,0,0,0,0,0,"Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine Highlights, die herausstechen. Ich ermutige Sie, sich in Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen stärker einzubringen. Eine verbesserte Fähigkeit, Kundenanforderungen proaktiv zu erkennen und überzeugend zu präsentieren, könnte Ihr Profil zusätzlich schärfen. Zusatzkommentar: Noch viel Luft nach oben.",Er/Sie leistet solide Arbeit und trägt wesentlich zum Erfolg des Teams bei. Besonders hervorzuheben sind seine/ihre Stärken in der Konfiguration von SAP-Modulen und sein/ihr schnelles Verständnis für technische Herausforderungen. Ein leichtes Ausbaupotenzial besteht in der Kommunikation bei komplexen Projekten. Kommentar: Wird von allen geschätzt. Weiteres: Zeigt gute Präsenz in Meetings.,Bielefeld,,40,1,"99,440","88,690","111,087","113,774","106,948",6,,
748,"1,832","1,491","1,598","1,651",81,414,6,28,1,0,"170,160","168,458","160,035","152,034","5,686",,,,,,,,10%,2%,,Solution Architect,14,5,3,19,Doktor,5,,,,,,,,126%,113%,72%,121%,3,1,2,3,Pension,0,1,1,0,0,0,"Sie leisten solide Arbeit und tragen wesentlich zum Erfolg des Teams bei. Ihre Stärken in der Konfiguration von SAP-Modulen und Ihrer Fähigkeit, sich schnell in technische Herausforderungen einzuarbeiten, sind besonders hervorzuheben. Ein leichtes Ausbaupotenzial sehe ich in der Vertiefung Ihrer Kenntnisse im Bereich ABAP-Entwicklung sowie in Ihrer Kommunikationsfähigkeit bei komplexen Projekten. Insgesamt bin ich mit Ihrer Leistung sehr zufrieden. Weiter so! Zusatzkommentar: Gute Ansätze!","Er/Sie übertrifft regelmäßig die Erwartungen und liefert konstant herausragende Ergebnisse. Seine/Ihre Arbeitsmoral, Expertise und Teamfähigkeit sind beeindruckend. Er/Sie ist ein Vorbild für das gesamte Team und sollte diesen Einsatz unbedingt beibehalten. Kommentar: Wird von allen geschätzt. Weiteres: Zeigt gute Präsenz in Meetings.",Jena,,61,1,"142,934","165,055","176,966","142,934","115,777",8,,
749,"1,841","1,448","1,687","1,688",117,282,0,36,2,0,"88,847","81,739","72,748","68,383","5,084",,,,,,,,20%,4%,,Consultant,4,3,4,9,Bachelor,4,,,,,,,,87%,53%,185%,138%,1,1,1,3,Cultural Fit,0,1,0,1,0,0,"Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine Highlights, die herausstechen. Ich ermutige Sie, sich in Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen stärker einzubringen. Eine verbesserte Fähigkeit, Kundenanforderungen proaktiv zu erkennen und überzeugend zu präsentieren, könnte Ihr Profil zusätzlich schärfen. Zusatzkommentar: Bleiben Sie dran!","Seine/Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle ihm/ihr die Motivation und das Verständnis für die Aufgaben. Er/Sie sollte dringend an seiner/ihrer Einstellung und den Fähigkeiten arbeiten, um die Teamleistung nicht negativ zu beeinflussen. Kommentar: Ein Teamplayer. Weiteres: Zeigt gute Präsenz in Meetings.",Bautzen,,43,0,"93,289","87,958","98,620","87,958","94,115",10,,
750,"1,748","1,843","1,765","1,752",78,351,42,25,1,0,"58,291","58,291","55,959","55,959",0,,,,,,,,20%,1%,,Consultant,7,3,4,16,Doktor,6,,,,,,,,99%,99%,81%,116%,1,1,1,1,Cultural Fit,1,0,0,0,0,0,"Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine Highlights, die herausstechen. Ich ermutige Sie, sich in Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen stärker einzubringen. Eine verbesserte Fähigkeit, Kundenanforderungen proaktiv zu erkennen und überzeugend zu präsentieren, könnte Ihr Profil zusätzlich schärfen. Zusatzkommentar: Noch viel Luft nach oben.","Er/Sie übertrifft regelmäßig die Erwartungen und liefert konstant herausragende Ergebnisse. Seine/Ihre Arbeitsmoral, Expertise und Teamfähigkeit sind beeindruckend. Er/Sie ist ein Vorbild für das gesamte Team und sollte diesen Einsatz unbedingt beibehalten. Kommentar: Gute Ansätze sichtbar. Weiteres: Kann Verantwortung übernehmen.",Bielefeld,,55,2,"65,868","59,456","67,034","71,115","83,915",5,,
751,"1,724",980,"1,423","1,551",66,414,13,35,0,0,"122,680","106,731","106,731","94,991","2,661",,,,,,,,30%,5%,,Project Lead,6,4,6,19,Master,4,,,,,,,,84%,134%,113%,42%,4,1,3,2,Cultural Fit,0,1,0,0,0,1,"Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle Ihnen die Motivation und das Verständnis für die Aufgaben. Ich rate Ihnen dringend, an Ihrer Einstellung und Ihren Fähigkeiten zu arbeiten, um Ihren Beitrag zum Team zu verbessern. Andernfalls könnten Konsequenzen folgen. Zusatzkommentar: Bitte dringend anpassen.","Seine/Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle ihm/ihr die Motivation und das Verständnis für die Aufgaben. Er/Sie sollte dringend an seiner/ihrer Einstellung und den Fähigkeiten arbeiten, um die Teamleistung nicht negativ zu beeinflussen. Kommentar: Es gibt noch viel zu tun. Weiteres: Kann Verantwortung übernehmen.",Bielefeld,,38,2,"147,216","123,907","132,494","101,824","74,332",15,,
752,"1,760","1,202","1,518","1,707",93,349,0,28,0,0,"93,145","79,173","72,839","72,839","2,082",,,,,,,,30%,-5%,,Consultant,6,3,1,17,Master,3,,,,,,,,57%,139%,107%,110%,3,3,2,1,Relationship to team/manager,0,0,0,0,0,0,"Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle Ihnen die Motivation und das Verständnis für die Aufgaben. Ich rate Ihnen dringend, an Ihrer Einstellung und Ihren Fähigkeiten zu arbeiten, um Ihren Beitrag zum Team zu verbessern. Andernfalls könnten Konsequenzen folgen. Zusatzkommentar: Bleiben Sie dran!","Seine/Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine außergewöhnlichen Highlights. In Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen gibt es noch Potenzial zur Weiterentwicklung. Kommentar: Wird von allen geschätzt. Weiteres: Hat Defizite in der Kommunikation.",Berlin,,37,1,"100,597","91,282","95,008","81,968","68,853",10,,
753,"1,755",753,"1,725","1,749",105,316,12,36,0,0,"99,803","92,817","89,104","82,867","3,700",,,,,,,,30%,6%,,Consultant,4,4,6,12,Abitur,4,,,,,,,,76%,133%,135%,76%,2,3,2,3,Relationship to team/manager,0,1,0,0,1,1,"Sie übertreffen unsere Erwartungen regelmäßig und liefern konstant herausragende Ergebnisse. Ihre Arbeitsmoral, Expertise und Teamfähigkeit sind beeindruckend. Es gibt nichts, was ich hier anmerken könnte. Bitte behalten Sie diesen außergewöhnlichen Einsatz bei – Sie sind ein Vorbild für das gesamte Team! Zusatzkommentar: Bitte dringend anpassen.",Er/Sie leistet solide Arbeit und trägt wesentlich zum Erfolg des Teams bei. Besonders hervorzuheben sind seine/ihre Stärken in der Konfiguration von SAP-Modulen und sein/ihr schnelles Verständnis für technische Herausforderungen. Ein leichtes Ausbaupotenzial besteht in der Kommunikation bei komplexen Projekten. Kommentar: Ein Teamplayer. Weiteres: Fehlt es an Eigeninitiative.,Chemnitz,,53,1,"96,809","97,807","108,785","128,746","108,147",12,,
754,"1,752","1,802","1,764","1,782",108,380,6,20,0,0,"81,170","76,300","76,300","68,670","2,488",,,,,,,,30%,0%,,Consultant,3,5,4,6,Mittlere Reife,4,,,,,,,,105%,61%,140%,122%,3,1,1,1,Career Progression,0,0,0,1,0,0,"Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine Highlights, die herausstechen. Ich ermutige Sie, sich in Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen stärker einzubringen. Eine verbesserte Fähigkeit, Kundenanforderungen proaktiv zu erkennen und überzeugend zu präsentieren, könnte Ihr Profil zusätzlich schärfen. Zusatzkommentar: Gute Ansätze!","Seine/Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle ihm/ihr die Motivation und das Verständnis für die Aufgaben. Er/Sie sollte dringend an seiner/ihrer Einstellung und den Fähigkeiten arbeiten, um die Teamleistung nicht negativ zu beeinflussen. Kommentar: Es gibt noch viel zu tun. Weiteres: Fehlt es an Eigeninitiative.",Berlin,,45,1,"92,534","77,111","82,793","68,183","77,046",9,,
755,"1,745","1,802","1,780","1,751",100,339,51,30,1,0,"83,875","82,197","70,690","67,862","4,151",,,,,,,,40%,-9%,,Solution Advisor,11,3,8,17,Mittlere Reife,3,,,,,,,,106%,186%,155%,117%,3,3,3,2,Career Progression,0,1,0,0,0,0,"Sie leisten solide Arbeit und tragen wesentlich zum Erfolg des Teams bei. Ihre Stärken in der Konfiguration von SAP-Modulen und Ihrer Fähigkeit, sich schnell in technische Herausforderungen einzuarbeiten, sind besonders hervorzuheben. Ein leichtes Ausbaupotenzial sehe ich in der Vertiefung Ihrer Kenntnisse im Bereich ABAP-Entwicklung sowie in Ihrer Kommunikationsfähigkeit bei komplexen Projekten. Insgesamt bin ich mit Ihrer Leistung sehr zufrieden. Weiter so! Zusatzkommentar: Gute Ansätze!","Er/Sie übertrifft regelmäßig die Erwartungen und liefert konstant herausragende Ergebnisse. Seine/Ihre Arbeitsmoral, Expertise und Teamfähigkeit sind beeindruckend. Er/Sie ist ein Vorbild für das gesamte Team und sollte diesen Einsatz unbedingt beibehalten. Kommentar: Gute Ansätze sichtbar. Weiteres: Zeigt gute Präsenz in Meetings.",Chemnitz,,50,1,"88,069","82,197","88,069","98,972","107,880",11,,
756,"1,813",975,"1,220","1,547",80,308,0,26,0,0,"129,595","127,003","111,762","94,998","1,635",,,,,,,,20%,-4%,,Solution Architect,6,4,0,9,Bachelor,2,,,,,,,,92%,31%,6%,110%,1,1,1,1,Personal Reason,0,0,0,0,0,0,"Sie leisten solide Arbeit und tragen wesentlich zum Erfolg des Teams bei. Ihre Stärken in der Konfiguration von SAP-Modulen und Ihrer Fähigkeit, sich schnell in technische Herausforderungen einzuarbeiten, sind besonders hervorzuheben. Ein leichtes Ausbaupotenzial sehe ich in der Vertiefung Ihrer Kenntnisse im Bereich ABAP-Entwicklung sowie in Ihrer Kommunikationsfähigkeit bei komplexen Projekten. Insgesamt bin ich mit Ihrer Leistung sehr zufrieden. Weiter so! Zusatzkommentar: Bitte dringend anpassen.","Seine/Ihre Arbeit ist zuverlässig und entspricht den Erwartungen. Es gibt keine größeren Probleme, aber auch keine außergewöhnlichen Highlights. In Bereichen wie der Optimierung von Geschäftsprozessen durch SAP-Lösungen und der Zusammenarbeit mit Fachabteilungen gibt es noch Potenzial zur Weiterentwicklung. Kommentar: Ein Teamplayer. Weiteres: Kann Verantwortung übernehmen.",Offenbach,,42,1,"116,635","121,819","134,778","147,738","122,622",13,,
757,"1,769","1,180","1,430","1,597",106,378,6,31,0,0,"117,281","104,380","93,942","91,124","5,910",,,,,,,,30%,-3%,,Project Lead,3,3,6,10,Abitur,3,,,,,,,,28%,102%,80%,95%,3,1,2,3,Pension,0,1,0,0,0,1,"Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle Ihnen die Motivation und das Verständnis für die Aufgaben. Ich rate Ihnen dringend, an Ihrer Einstellung und Ihren Fähigkeiten zu arbeiten, um Ihren Beitrag zum Team zu verbessern. Andernfalls könnten Konsequenzen folgen. Zusatzkommentar: Exzellent!",Er/Sie leistet solide Arbeit und trägt wesentlich zum Erfolg des Teams bei. Besonders hervorzuheben sind seine/ihre Stärken in der Konfiguration von SAP-Modulen und sein/ihr schnelles Verständnis für technische Herausforderungen. Ein leichtes Ausbaupotenzial besteht in der Kommunikation bei komplexen Projekten. Kommentar: Es gibt noch viel zu tun. Weiteres: Hat Defizite in der Kommunikation.,Bielefeld,,57,0,"117,281","112,589","136,046","136,046","125,162",8,,
758,"1,858","1,953","1,903","1,919",95,462,11,24,0,0,"96,774","96,774","91,935","90,097","4,196",,,,,,,,40%,-9%,,Team Lead,7,6,3,16,Abitur,6,,,,,,,,87%,65%,120%,113%,1,2,1,1,Career Progression,0,0,1,0,0,0,"Ihre Leistung liegt deutlich unter dem gewünschten Niveau. Es scheint, als fehle Ihnen die Motivation und das Verständnis für die Aufgaben. Ich rate Ihnen dringend, an Ihrer Einstellung und Ihren Fähigkeiten zu arbeiten, um Ihren Beitrag zum Team zu verbessern. Andernfalls könnten Konsequenzen folgen. Zusatzkommentar: Exzellent!","Er/Sie übertrifft regelmäßig die Erwartungen und liefert konstant herausragende Ergebnisse. Seine/Ihre Arbeitsmoral, Expertise und Teamfähigkeit sind beeindruckend. Er/Sie ist ein Vorbild für das gesamte Team und sollte diesen Einsatz unbedingt beibehalten. Kommentar: Ein Teamplayer. Weiteres: Hat Defizite in der Kommunikation.",Bielefeld,,48,1,"91,935","101,613","100,645","82,258","60,048",5,,
